0,1,2
58.0,0.13866421580314636,0.09103213250637054
59.0,0.13669708371162415,0.0905609130859375
60.0,0.13611072301864624,0.08991573750972748
61.0,0.13510306179523468,0.08919522166252136
62.0,0.13391056656837463,0.08836052566766739
63.0,0.133651465177536,0.08765079826116562
64.0,0.13249769806861877,0.08717673271894455
65.0,0.1316891312599182,0.08684566617012024
66.0,0.13079921901226044,0.08665777742862701
67.0,0.1306803971529007,0.08637666702270508
68.0,0.12970992922782898,0.08599201589822769
69.0,0.12860940396785736,0.08547034114599228
70.0,0.12827208638191223,0.08497480303049088
71.0,0.1272449940443039,0.08446952700614929
72.0,0.1266467273235321,0.0839829370379448
73.0,0.12555378675460815,0.08347173780202866
74.0,0.1252261996269226,0.0829644724726677
75.0,0.12449048459529877,0.08239918947219849
76.0,0.1236565038561821,0.08171988278627396
77.0,0.12297914922237396,0.08111464232206345
78.0,0.12266111373901367,0.08064605295658112
79.0,0.12167564034461975,0.08035221695899963
80.0,0.1216527670621872,0.08019734174013138
81.0,0.12078879773616791,0.0799943134188652
82.0,0.11985308676958084,0.07971163839101791
83.0,0.11973945051431656,0.07921624928712845
84.0,0.11913664638996124,0.07860921323299408
85.0,0.11858295649290085,0.07794801145792007
86.0,0.11790898442268372,0.0775059312582016
87.0,0.11725392937660217,0.07724985480308533
88.0,0.11710315197706223,0.0770559310913086
89.0,0.11668338626623154,0.07694239169359207
90.0,0.1158815324306488,0.07653839141130447
91.0,0.11543887108564377,0.07599399238824844
92.0,0.11520161479711533,0.07567079365253448
93.0,0.11436261236667633,0.07541438937187195
94.0,0.1135428175330162,0.07508321851491928
95.0,0.11352447420358658,0.07466565072536469
96.0,0.11350473016500473,0.0742710679769516
97.0,0.11278866231441498,0.07376129925251007
98.0,0.11200810968875885,0.07327203452587128
99.0,0.11174865067005157,0.07305605709552765
100.0,0.11140288412570953,0.07310274988412857
101.0,0.11111313104629517,0.07313511520624161
102.0,0.11067503690719604,0.07296917587518692
103.0,0.11004502326250076,0.07237590849399567
104.0,0.10976360738277435,0.07163888216018677
105.0,0.10982023924589157,0.07119981944561005
106.0,0.10916205495595932,0.0711224377155304
107.0,0.10846303403377533,0.0712897852063179
108.0,0.10792826116085052,0.07123056054115295
109.0,0.10788391530513763,0.0707637146115303
110.0,0.1075340285897255,0.07009539753198624
111.0,0.10696288198232651,0.06952464580535889
112.0,0.10696078836917877,0.06943710148334503
113.0,0.10648934543132782,0.06962507218122482
114.0,0.10607466101646423,0.06979037821292877
115.0,0.10589463263750076,0.06914418935775757
116.0,0.1051190122961998,0.06823602318763733
117.0,0.10506615787744522,0.06782896816730499
118.0,0.10474742949008942,0.06799360364675522
119.0,0.10439319163560867,0.06833311170339584
120.0,0.10414563119411469,0.06815445423126221
121.0,0.1039648950099945,0.06739020347595215
122.0,0.10315410792827606,0.06671340763568878
123.0,0.10327029228210449,0.06649314612150192
124.0,0.10291842371225357,0.06681966036558151
125.0,0.10249260812997818,0.06701000779867172
126.0,0.10193589329719543,0.06687672436237335
127.0,0.10190427303314209,0.06641416251659393
128.0,0.10160233825445175,0.06568963825702667
129.0,0.10098468512296677,0.06515965610742569
130.0,0.10104071348905563,0.06504584848880768
131.0,0.1007952019572258,0.06506606191396713
132.0,0.10099019855260849,0.06552179157733917
133.0,0.10033033788204193,0.06536474823951721
134.0,0.09965720772743225,0.06485074758529663
135.0,0.09938084334135056,0.06407392024993896
136.0,0.09954247623682022,0.06369809806346893
137.0,0.09915979206562042,0.06389736384153366
138.0,0.0989089235663414,0.06386402249336243
139.0,0.09842423349618912,0.0633947104215622
140.0,0.09835607558488846,0.06301868706941605
141.0,0.09839565306901932,0.06325620412826538
142.0,0.0978979617357254,0.06334856152534485
143.0,0.0976860448718071,0.06322987377643585
144.0,0.09744222462177277,0.06273620575666428
145.0,0.0973091572523117,0.06201687082648277
146.0,0.09672861546278,0.06174081936478615
147.0,0.09640920907258987,0.06183460354804993
148.0,0.09634228050708771,0.061986371874809265
149.0,0.0961916446685791,0.062016282230615616
150.0,0.09583696722984314,0.06161290779709816
151.0,0.09559424966573715,0.061027154326438904
152.0,0.09519767761230469,0.060629960149526596
153.0,0.0954071506857872,0.060652922838926315
154.0,0.09505463391542435,0.0609283372759819
155.0,0.0949406623840332,0.06080160290002823
156.0,0.0948227271437645,0.06025691702961922
157.0,0.0942784771323204,0.05990062281489372
158.0,0.09422960877418518,0.059837307780981064
159.0,0.09423106163740158,0.060015976428985596
160.0,0.09376242756843567,0.05997694283723831
161.0,0.09351600706577301,0.05958147719502449
162.0,0.0929369106888771,0.05912625417113304
163.0,0.09288042783737183,0.058625612407922745
164.0,0.09271914511919022,0.058745142072439194
165.0,0.09250923246145248,0.05887831375002861
166.0,0.09269028156995773,0.05907687172293663
167.0,0.09246718883514404,0.058611251413822174
168.0,0.09218418598175049,0.05785905942320824
169.0,0.09185182303190231,0.05755451321601868
170.0,0.09180179983377457,0.057606589049100876
171.0,0.09126480668783188,0.0575043186545372
172.0,0.0910261794924736,0.057374246418476105
173.0,0.09098991751670837,0.05729619041085243
174.0,0.09067007899284363,0.05736946687102318
175.0,0.09062318503856659,0.057273171842098236
176.0,0.09076587855815887,0.05676603317260742
177.0,0.09039849787950516,0.056288640946149826
178.0,0.09007148444652557,0.056186918169260025
179.0,0.08999279886484146,0.05657825991511345
180.0,0.08990424126386642,0.056173600256443024
181.0,0.08961156755685806,0.055890120565891266
182.0,0.08942021429538727,0.055958330631256104
183.0,0.08946054428815842,0.055982012301683426
184.0,0.0889953002333641,0.055751699954271317
185.0,0.08880198001861572,0.0553307868540287
186.0,0.08847560733556747,0.055155474692583084
187.0,0.08912145346403122,0.055258139967918396
188.0,0.08858572691679001,0.05540691316127777
189.0,0.0882003903388977,0.05492497980594635
190.0,0.08842442184686661,0.054772570729255676
191.0,0.08783963322639465,0.05442432686686516
192.0,0.08774930238723755,0.05399593338370323
193.0,0.08783740550279617,0.054088495671749115
194.0,0.0875122919678688,0.05451677367091179
195.0,0.08729065209627151,0.0543462410569191
196.0,0.08701643347740173,0.053944386541843414
197.0,0.0869726613163948,0.05354378744959831
198.0,0.08709414303302765,0.05359657481312752
199.0,0.08683306723833084,0.05340614169836044
200.0,0.08658210933208466,0.053147025406360626
201.0,0.08634962886571884,0.05347757041454315
202.0,0.08647045493125916,0.05332202836871147
203.0,0.08610057085752487,0.05279974266886711
204.0,0.08603566884994507,0.052638087421655655
205.0,0.08602026104927063,0.05310443416237831
206.0,0.08593735098838806,0.0529465451836586
207.0,0.08571038395166397,0.052322689443826675
208.0,0.08572349697351456,0.05240417271852493
209.0,0.08508343994617462,0.05249826982617378
210.0,0.08532969653606415,0.05220910161733627
211.0,0.08502347022294998,0.05184539780020714
212.0,0.08482402563095093,0.051893334835767746
213.0,0.0848749428987503,0.0521596223115921
214.0,0.08468487858772278,0.052219126373529434
215.0,0.08437667042016983,0.051900699734687805
216.0,0.08444514125585556,0.0513327419757843
217.0,0.08436433970928192,0.0511920191347599
218.0,0.08441025018692017,0.051329657435417175
219.0,0.08432169258594513,0.051441073417663574
220.0,0.08403278142213821,0.05127609148621559
221.0,0.08377694338560104,0.050777629017829895
222.0,0.08361316472291946,0.050597112625837326
223.0,0.08366779237985611,0.05087936297059059
224.0,0.08318499475717545,0.05086657032370567
225.0,0.08310417830944061,0.050422944128513336
226.0,0.08350126445293427,0.05009178817272186
227.0,0.08314838260412216,0.05025218427181244
228.0,0.08298900723457336,0.04972806200385094
229.0,0.08317679911851883,0.049434762448072433
230.0,0.08301030099391937,0.04996543750166893
231.0,0.08251602947711945,0.0501660518348217
232.0,0.08278194069862366,0.049513716250658035
233.0,0.0822298675775528,0.04889184236526489
234.0,0.08231470733880997,0.049549225717782974
235.0,0.0821874812245369,0.04941675066947937
236.0,0.08196772634983063,0.04926786944270134
237.0,0.08214958012104034,0.049285538494586945
238.0,0.08191722631454468,0.049483418464660645
239.0,0.0815901979804039,0.04894150793552399
240.0,0.0815623477101326,0.04841192066669464
241.0,0.08150849491357803,0.04879224672913551
242.0,0.08138401061296463,0.04876593127846718
243.0,0.08120755106210709,0.048725903034210205
244.0,0.08140833675861359,0.04879513755440712
245.0,0.08117669075727463,0.048458077013492584
246.0,0.0817561000585556,0.047808993607759476
247.0,0.08141008019447327,0.04853285104036331
248.0,0.08111031353473663,0.04876004531979561
249.0,0.08069975674152374,0.048193808645009995
250.0,0.08072351664304733,0.04766163229942322
251.0,0.08076643943786621,0.04817243292927742
252.0,0.08084658533334732,0.048215486109256744
253.0,0.08076382428407669,0.04761341214179993
254.0,0.08034412562847137,0.047557003796100616
255.0,0.08041977882385254,0.04759255051612854
256.0,0.07985296100378036,0.04773682728409767
257.0,0.08012262731790543,0.047822412103414536
258.0,0.08018302917480469,0.04730365425348282
259.0,0.0796341821551323,0.046934936195611954
260.0,0.0796622484922409,0.04696856066584587
261.0,0.07974246889352798,0.046890269964933395
262.0,0.07948675751686096,0.04668302461504936
263.0,0.07936296612024307,0.04673324152827263
264.0,0.07941483706235886,0.046904005110263824
265.0,0.07920381426811218,0.04667174816131592
266.0,0.07908033579587936,0.04655710235238075
267.0,0.07890917360782623,0.046552322804927826
268.0,0.07865401357412338,0.0464981310069561
269.0,0.07894186675548553,0.046151626855134964
270.0,0.07859649509191513,0.04630871117115021
271.0,0.07850644737482071,0.0462176650762558
272.0,0.07862002402544022,0.045955806970596313
273.0,0.07849551737308502,0.045731786638498306
274.0,0.07829584926366806,0.04596370458602905
275.0,0.07838136702775955,0.046083103865385056
276.0,0.07808422297239304,0.04592876881361008
277.0,0.07817020267248154,0.04564305767416954
278.0,0.07786852866411209,0.04528889060020447
279.0,0.07829459756612778,0.04532106965780258
280.0,0.0780908539891243,0.045534390956163406
281.0,0.07783111184835434,0.04540212079882622
282.0,0.07808529585599899,0.045021917670965195
283.0,0.07799389213323593,0.04521756246685982
284.0,0.07771044224500656,0.044927168637514114
285.0,0.07760090380907059,0.0448688268661499
286.0,0.07744499295949936,0.04529097303748131
287.0,0.07779282331466675,0.04452101141214371
288.0,0.07708294689655304,0.04417118802666664
289.0,0.07790247350931168,0.044863875955343246
290.0,0.0772537887096405,0.04512479901313782
291.0,0.0775359496474266,0.04453221708536148
292.0,0.07704804837703705,0.044414255768060684
293.0,0.07719570398330688,0.04469933360815048
294.0,0.07713065296411514,0.04449153691530228
295.0,0.07723116874694824,0.044272758066654205
296.0,0.0764911025762558,0.04440201073884964
297.0,0.07692425698041916,0.04385726898908615
298.0,0.0765179768204689,0.04403027519583702
299.0,0.07638004422187805,0.04445302113890648
300.0,0.07678844034671783,0.044033221900463104
301.0,0.07646986842155457,0.04396956041455269
302.0,0.07617725431919098,0.04410140588879585
303.0,0.07617123425006866,0.043766483664512634
304.0,0.07641658931970596,0.04356401041150093
305.0,0.07616572827100754,0.04375901818275452
306.0,0.07580555230379105,0.04357113689184189
307.0,0.07613196969032288,0.04370560124516487
308.0,0.07591099292039871,0.04361433535814285
309.0,0.07592842727899551,0.04321745038032532
310.0,0.07573464512825012,0.04337135702371597
311.0,0.07570470124483109,0.04349599406123161
312.0,0.0755545124411583,0.04328437149524689
313.0,0.07548848539590836,0.043017491698265076
314.0,0.0756925493478775,0.04316140338778496
315.0,0.07519632577896118,0.043064285069704056
316.0,0.07541871815919876,0.0430857390165329
317.0,0.07502791285514832,0.042927782982587814
318.0,0.07534374296665192,0.04264090955257416
319.0,0.07511122524738312,0.042873565107584
320.0,0.07536031305789948,0.042789459228515625
321.0,0.07499680668115616,0.04241340234875679
322.0,0.07478078454732895,0.04250068590044975
323.0,0.07466745376586914,0.04225790500640869
324.0,0.07481548935174942,0.04254120960831642
325.0,0.07495441287755966,0.042275477200746536
326.0,0.07442852109670639,0.041791632771492004
327.0,0.07460197806358337,0.0419040285050869
328.0,0.07430285960435867,0.04207448288798332
329.0,0.0743330642580986,0.04195494204759598
330.0,0.07455223798751831,0.04209636524319649
331.0,0.07471367716789246,0.042060088366270065
332.0,0.07411821186542511,0.04194767773151398
333.0,0.07428408414125443,0.0420246496796608
334.0,0.0740971565246582,0.042312510311603546
335.0,0.07429056614637375,0.04204225540161133
336.0,0.07402636855840683,0.04180177301168442
337.0,0.07397264987230301,0.04217921569943428
338.0,0.07398909330368042,0.04187891632318497
339.0,0.07421542704105377,0.04183494672179222
340.0,0.0738736242055893,0.041665948927402496
341.0,0.07388075441122055,0.04126337170600891
342.0,0.07383560389280319,0.04147601127624512
343.0,0.07354256510734558,0.041425108909606934
344.0,0.07349197566509247,0.04121308773756027
345.0,0.07361073791980743,0.04158211871981621
346.0,0.07344979792833328,0.04138082265853882
347.0,0.07340139150619507,0.041117582470178604
348.0,0.07345041632652283,0.041031159460544586
349.0,0.07326892763376236,0.04126301780343056
350.0,0.0731571838259697,0.0410643108189106
351.0,0.0731787160038948,0.04091149568557739
352.0,0.07337497174739838,0.040703143924474716
353.0,0.0730474665760994,0.04106063023209572
354.0,0.07347867637872696,0.041083693504333496
355.0,0.07307516038417816,0.04068750888109207
356.0,0.0726434513926506,0.04080851003527641
357.0,0.07274206727743149,0.04084340110421181
358.0,0.07314454019069672,0.0404287651181221
359.0,0.07278385758399963,0.04048953577876091
360.0,0.0728723481297493,0.040659405291080475
361.0,0.07277368754148483,0.04049807786941528
362.0,0.07274539023637772,0.04083961620926857
363.0,0.07262056320905685,0.04066184535622597
364.0,0.07272547483444214,0.04051144793629646
365.0,0.07228763401508331,0.04055532068014145
366.0,0.07269313931465149,0.04030197858810425
367.0,0.0724954903125763,0.04026110842823982
368.0,0.07238692790269852,0.04034626856446266
369.0,0.07231415808200836,0.03995492681860924
370.0,0.07219506800174713,0.03987227752804756
371.0,0.07208357006311417,0.04014803469181061
372.0,0.07221028208732605,0.039963651448488235
373.0,0.07195159792900085,0.03989902883768082
374.0,0.07182920724153519,0.03989051282405853
375.0,0.07185642421245575,0.03959659859538078
376.0,0.07196584343910217,0.03970162943005562
377.0,0.07193833589553833,0.039540257304906845
378.0,0.07216931879520416,0.040107473731040955
379.0,0.07209917902946472,0.03964538127183914
380.0,0.0719025656580925,0.03969256579875946
381.0,0.07186684012413025,0.03993694856762886
382.0,0.07175762206315994,0.03946599364280701
383.0,0.07190340012311935,0.03950493037700653
384.0,0.07156825810670853,0.039394982159137726
385.0,0.0715177059173584,0.03929641470313072
386.0,0.0716068372130394,0.03965235501527786
387.0,0.07144062221050262,0.03949923440814018
388.0,0.07138300687074661,0.03965272754430771
389.0,0.07135133445262909,0.039739880710840225
390.0,0.07176576554775238,0.03931336849927902
391.0,0.0714755430817604,0.0395650751888752
392.0,0.07133988291025162,0.039421990513801575
393.0,0.07136177271604538,0.03884710744023323
394.0,0.07108542323112488,0.0390312634408474
395.0,0.0710473582148552,0.039160728454589844
396.0,0.07110781967639923,0.03934788331389427
397.0,0.07108063250780106,0.03954335302114487
398.0,0.07111996412277222,0.03915861248970032
399.0,0.07102475315332413,0.03886844962835312
400.0,0.07068849354982376,0.039001140743494034
401.0,0.07082367688417435,0.038663100451231
402.0,0.07080954313278198,0.038545817136764526
403.0,0.07096505910158157,0.038866084069013596
404.0,0.07102545350790024,0.038501299917697906
405.0,0.07045047730207443,0.038689445704221725
406.0,0.07060853391885757,0.03884304314851761
407.0,0.07072330266237259,0.03842677175998688
408.0,0.07056963443756104,0.038602638989686966
409.0,0.0706164687871933,0.038334738463163376
410.0,0.07044289261102676,0.03842366486787796
411.0,0.07077667862176895,0.03815839812159538
412.0,0.0705408826470375,0.03829329088330269
413.0,0.0704631581902504,0.03817848116159439
414.0,0.07038704305887222,0.03823164105415344
415.0,0.07031618058681488,0.038008324801921844
416.0,0.0705249011516571,0.0381978414952755
417.0,0.07052407413721085,0.03841538354754448
418.0,0.0702802762389183,0.03802485018968582
419.0,0.07009637355804443,0.03801682963967323
420.0,0.07013314217329025,0.03803696110844612
421.0,0.0699710100889206,0.037858955562114716
422.0,0.06994301825761795,0.03772904723882675
423.0,0.06978649646043777,0.037573058158159256
424.0,0.07013113051652908,0.0376068614423275
425.0,0.06981214135885239,0.03761797398328781
426.0,0.06982944160699844,0.037423983216285706
427.0,0.07019773870706558,0.037848081439733505
428.0,0.06991758942604065,0.03750825300812721
429.0,0.06984873116016388,0.03736884519457817
430.0,0.06997143477201462,0.03791693225502968
431.0,0.06965478509664536,0.03756548464298248
432.0,0.06966956704854965,0.037595879286527634
433.0,0.06943434476852417,0.03826452046632767
434.0,0.06986342370510101,0.037536706775426865
435.0,0.07008092850446701,0.03776710107922554
436.0,0.0696733295917511,0.038015514612197876
437.0,0.06974512338638306,0.03758464753627777
438.0,0.06976411491632462,0.03812341392040253
439.0,0.06984223425388336,0.03774970769882202
440.0,0.06946536153554916,0.03750674054026604
441.0,0.06984212249517441,0.037789445370435715
442.0,0.06970354169607162,0.037392713129520416
443.0,0.06949121505022049,0.03732571378350258
444.0,0.06975783407688141,0.037831973284482956
445.0,0.06937471032142639,0.03741898015141487
446.0,0.0690903514623642,0.037229880690574646
447.0,0.06931279599666595,0.03777281194925308
448.0,0.06928805261850357,0.037394508719444275
449.0,0.06904938071966171,0.03686774894595146
450.0,0.06925727427005768,0.03719162568449974
451.0,0.06905115395784378,0.03715571016073227
452.0,0.06889712810516357,0.03708701208233833
453.0,0.0690561905503273,0.03702249377965927
454.0,0.06895357370376587,0.037073977291584015
455.0,0.0686279684305191,0.03679514303803444
456.0,0.06895407289266586,0.03681245818734169
457.0,0.06872354447841644,0.03689010813832283
458.0,0.06899592280387878,0.03675994649529457
459.0,0.06884455680847168,0.036785077303647995
460.0,0.06847751885652542,0.03684022277593613
461.0,0.06878535449504852,0.03658992424607277
462.0,0.06862413883209229,0.036577336490154266
463.0,0.06860443949699402,0.03692810237407684
464.0,0.0684359222650528,0.036632735282182693
465.0,0.06872626394033432,0.03624344617128372
466.0,0.06845331192016602,0.03670845553278923
467.0,0.06871777027845383,0.03645779937505722
468.0,0.06845802068710327,0.03630362078547478
469.0,0.0682663768529892,0.036183588206768036
470.0,0.06842999905347824,0.03625386953353882
471.0,0.06813220679759979,0.03652610629796982
472.0,0.06826978176832199,0.03604426980018616
473.0,0.06846541911363602,0.03604084998369217
474.0,0.06834552437067032,0.036619074642658234
475.0,0.06852023303508759,0.03648127615451813
476.0,0.06850015372037888,0.036114297807216644
477.0,0.0683291107416153,0.03637268394231796
478.0,0.06815879046916962,0.03638801723718643
479.0,0.06805308908224106,0.03610651195049286
480.0,0.06780844181776047,0.03588549420237541
481.0,0.06816310435533524,0.03598311170935631
482.0,0.06811488419771194,0.036071643233299255
483.0,0.06797092407941818,0.03609678894281387
484.0,0.06817162781953812,0.03591214865446091
485.0,0.06799262017011642,0.03585470840334892
486.0,0.06782970577478409,0.035749588161706924
487.0,0.06772350519895554,0.03569469973444939
488.0,0.06775728613138199,0.03567123040556908
489.0,0.06771424412727356,0.035906728357076645
490.0,0.06785588711500168,0.03584006056189537
491.0,0.06787139922380447,0.03548593446612358
492.0,0.06765186786651611,0.03550881892442703
493.0,0.06776567548513412,0.035950902849435806
494.0,0.06783200055360794,0.035476528108119965
495.0,0.06769929826259613,0.03572942689061165
496.0,0.06766996532678604,0.03576359152793884
497.0,0.06743092089891434,0.03560171648859978
498.0,0.06773774325847626,0.03552297502756119
499.0,0.06748659163713455,0.03530966117978096
500.0,0.06742192059755325,0.035467278212308884
501.0,0.06732485443353653,0.03564400225877762
502.0,0.06738147139549255,0.03529718518257141
503.0,0.06761666387319565,0.03544403985142708
504.0,0.06735267490148544,0.03577227517962456
505.0,0.06740128993988037,0.035309799015522
506.0,0.06727246940135956,0.035037484019994736
507.0,0.06742508709430695,0.035223569720983505
508.0,0.06726711988449097,0.03499734774231911
509.0,0.06733078509569168,0.03504438325762749
510.0,0.0671485885977745,0.03519032150506973
511.0,0.06740555912256241,0.03518256917595863
512.0,0.06725896894931793,0.03510097414255142
513.0,0.06700289994478226,0.035176731646060944
514.0,0.06703387200832367,0.03487834334373474
515.0,0.06723757088184357,0.034905485808849335
516.0,0.06697889417409897,0.035070035606622696
517.0,0.06720852851867676,0.03480064496397972
518.0,0.06691201776266098,0.03484577685594559
519.0,0.06704605370759964,0.03483177721500397
520.0,0.06698479503393173,0.0350092351436615
521.0,0.06679703295230865,0.03493659570813179
522.0,0.0668383240699768,0.03487318381667137
523.0,0.06702959537506104,0.034417953342199326
524.0,0.06691697984933853,0.034806713461875916
525.0,0.06693611294031143,0.03496485948562622
526.0,0.06673634797334671,0.03473396226763725
527.0,0.06678680330514908,0.034948352724313736
528.0,0.06682588905096054,0.035092126578092575
529.0,0.06661668419837952,0.034634217619895935
530.0,0.06655095517635345,0.03490086644887924
531.0,0.06678858399391174,0.03450774773955345
532.0,0.06665270030498505,0.034767042845487595
533.0,0.0664428174495697,0.03463372588157654
534.0,0.06655491888523102,0.034479107707738876
535.0,0.06642751395702362,0.03469131514430046
536.0,0.06661435216665268,0.03451421856880188
537.0,0.06646083295345306,0.03451324254274368
538.0,0.06647226214408875,0.03440500795841217
539.0,0.06635452061891556,0.03469327837228775
540.0,0.06627877801656723,0.03436020761728287
541.0,0.06628803163766861,0.03413199260830879
542.0,0.0663580521941185,0.03422972187399864
543.0,0.0663035660982132,0.03411269932985306
544.0,0.06624283641576767,0.03404106944799423
545.0,0.06616919487714767,0.034210771322250366
546.0,0.0660586804151535,0.03421107307076454
547.0,0.06599358469247818,0.03428162261843681
548.0,0.06612961739301682,0.03413393348455429
549.0,0.06611372530460358,0.03403496369719505
550.0,0.06618008762598038,0.034133899956941605
551.0,0.06613528728485107,0.03434504196047783
552.0,0.06602048873901367,0.03385617956519127
553.0,0.06619416922330856,0.03414081782102585
554.0,0.06595507264137268,0.03437996655702591
555.0,0.06603875011205673,0.034151725471019745
556.0,0.06617207825183868,0.03416851535439491
557.0,0.06613136827945709,0.03397472947835922
558.0,0.06585157662630081,0.033995553851127625
559.0,0.06591203063726425,0.0340903103351593
560.0,0.0658397525548935,0.0339837446808815
561.0,0.06580224633216858,0.03394676372408867
562.0,0.06580863147974014,0.03419450297951698
563.0,0.06604412198066711,0.03365565091371536
564.0,0.0657445564866066,0.03364045172929764
565.0,0.06574179977178574,0.034163013100624084
566.0,0.06583527475595474,0.033864207565784454
567.0,0.065713070333004,0.033784717321395874
568.0,0.06567969918251038,0.03378349915146828
569.0,0.06573408842086792,0.03380722180008888
570.0,0.06551309674978256,0.0336184948682785
571.0,0.06537376344203949,0.033720556646585464
572.0,0.06559904664754868,0.033681295812129974
573.0,0.06571129709482193,0.03382492437958717
574.0,0.06560008227825165,0.033563390374183655
575.0,0.06543019413948059,0.033783335238695145
576.0,0.06544417142868042,0.03388672322034836
577.0,0.06542940437793732,0.0333610437810421
578.0,0.06580270826816559,0.033379945904016495
579.0,0.06536263972520828,0.033589452505111694
580.0,0.06536766141653061,0.03346279636025429
581.0,0.06546242535114288,0.03314882516860962
582.0,0.06575028598308563,0.033390384167432785
583.0,0.06495879590511322,0.03362290933728218
584.0,0.06547119468450546,0.033354517072439194
585.0,0.0653226375579834,0.033532965928316116
586.0,0.0655999407172203,0.03339600935578346
587.0,0.06522998213768005,0.033170007169246674
588.0,0.0651901364326477,0.03312998265028
589.0,0.06534697115421295,0.032996777445077896
590.0,0.06529964506626129,0.03348374739289284
591.0,0.0652431920170784,0.033338937908411026
592.0,0.06540349870920181,0.03321210294961929
593.0,0.06536974757909775,0.03379885107278824
594.0,0.06525011360645294,0.03361912816762924
595.0,0.06521187722682953,0.033344022929668427
596.0,0.0650026947259903,0.03330840915441513
597.0,0.06488139927387238,0.03326990455389023
598.0,0.06533970683813095,0.033157721161842346
599.0,0.06509561836719513,0.033021654933691025
600.0,0.06492140889167786,0.03291219100356102
601.0,0.06514327228069305,0.033305574208498
602.0,0.06500569730997086,0.033009473234415054
603.0,0.06491474062204361,0.03274259343743324
604.0,0.06512726843357086,0.03345910459756851
605.0,0.06518440693616867,0.033192407339811325
606.0,0.06508230417966843,0.03287668526172638
607.0,0.06508632004261017,0.03346450626850128
608.0,0.06523802131414413,0.03350811451673508
609.0,0.06498583406209946,0.033180151134729385
610.0,0.06498289108276367,0.03312641754746437
611.0,0.06486297398805618,0.03287094458937645
612.0,0.0648345798254013,0.03328273817896843
613.0,0.06487402319908142,0.03292033076286316
614.0,0.06450695544481277,0.03278597444295883
615.0,0.0647571012377739,0.033149853348731995
616.0,0.0646580308675766,0.03312390297651291
617.0,0.06466468423604965,0.032861120998859406
618.0,0.06458607316017151,0.03277945891022682
619.0,0.06473004817962646,0.033197224140167236
620.0,0.06491315364837646,0.03276786208152771
621.0,0.06445044279098511,0.032766371965408325
622.0,0.0646536648273468,0.03272569552063942
623.0,0.06472975015640259,0.03295229375362396
624.0,0.06460729986429214,0.03272823244333267
625.0,0.06447046250104904,0.03243376314640045
626.0,0.0643862634897232,0.03274897485971451
627.0,0.06438501924276352,0.03250866383314133
628.0,0.06463855504989624,0.03234760835766792
629.0,0.0644683912396431,0.03242439776659012
630.0,0.06437098234891891,0.032498251646757126
631.0,0.06433813273906708,0.032748278230428696
632.0,0.06447817385196686,0.03236565738916397
633.0,0.06457258015871048,0.032517630606889725
634.0,0.06412016600370407,0.032635219395160675
635.0,0.06437639892101288,0.03232405707240105
